bc02-incomplete-as-complete--case-bc02-incomplete-missing	observer-custody-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-missing	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-incomplete-as-complete--case-bc02-incomplete-missing	pragma.tsv	required	8	bc02-steps.tsv-plus-create-minus-destroy
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-observations.tsv	required	12	bc02-raw-template.tsv:scenario
bc02-incomplete-as-complete--case-bc02-incomplete-missing	raw-seal.tsv	required	1	bc02-raw-seal-template.tsv:one-per-scenario
bc02-incomplete-as-complete--case-bc02-incomplete-missing	resolution-receipts.tsv	required	2	bc02-resolution-receipt-template.tsv:scenario
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	action-receipts.tsv	required	1	bc02-root-action-receipt-template.tsv:scenario
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	command-receipts.tsv	required	9	bc02-steps.tsv-plus-create-destroy
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	correction-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	correction-write-guard-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	coverage.tsv	required	12	bc02-coverage-template.tsv:scenario
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	data-version-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	evidence-binding-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	exclusions.tsv	required	0	required-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	fault-activation-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	fault-configuration-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	fault-markers.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	fault-trigger-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	gate-results.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	inventory-correction-after.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	inventory-retry-after.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	inventory-rollback-after.tsv	required	17	bc02-inventory-map.tsv:rollback-after
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	inventory-setup-before.tsv	required	17	bc02-inventory-map.tsv:setup-before
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	inventory-success-after.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	normalized-observations.tsv	required	11	bc02-normalized-contract.tsv:scenario
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	observer-custody-receipts.tsv	required	0	not-applicable-present-empty
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	pragma.tsv	required	8	bc02-steps.tsv-plus-create-minus-destroy
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-observations.tsv	required	12	bc02-raw-template.tsv:scenario
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	raw-seal.tsv	required	1	bc02-raw-seal-template.tsv:one-per-scenario
bc02-incomplete-as-complete--case-bc02-incomplete-substitution	resolution-receipts.tsv	required	2	bc02-resolution-receipt-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	action-receipts.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-header	command-receipts.tsv	required	12	bc02-steps.tsv-plus-create-destroy
bc02-partial-residue--case-bc02-after-root-header	correction-receipts.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-header	correction-write-guard-receipts.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-header	coverage.tsv	required	21	bc02-coverage-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	data-version-receipts.tsv	required	2	bc02-data-version-receipt-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	evidence-binding-receipts.tsv	required	1	bc02-fault-binding-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	exclusions.tsv	required	0	required-present-empty
bc02-partial-residue--case-bc02-after-root-header	fault-activation-receipts.tsv	required	1	bc02-fault-activation-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	fault-configuration-receipts.tsv	required	1	bc02-fault-configuration-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	fault-markers.tsv	required	1	bc02-fault-marker-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	fault-trigger-receipts.tsv	required	1	bc02-fault-trigger-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	gate-results.tsv	required	12	bc02-gate-results-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	inventory-correction-after.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-header	inventory-retry-after.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-header	inventory-rollback-after.tsv	required	17	bc02-inventory-map.tsv:rollback-after
bc02-partial-residue--case-bc02-after-root-header	inventory-setup-before.tsv	required	17	bc02-inventory-map.tsv:setup-before
bc02-partial-residue--case-bc02-after-root-header	inventory-success-after.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-header	normalized-observations.tsv	required	12	bc02-normalized-contract.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	observer-custody-receipts.tsv	required	1	bc02-observer-custody-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-partial-residue--case-bc02-after-root-header	pragma.tsv	required	11	bc02-steps.tsv-plus-create-minus-destroy
bc02-partial-residue--case-bc02-after-root-header	raw-observations.tsv	required	21	bc02-raw-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-header	raw-seal.tsv	required	1	bc02-raw-seal-template.tsv:one-per-scenario
bc02-partial-residue--case-bc02-after-root-header	resolution-receipts.tsv	required	2	bc02-resolution-receipt-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	action-receipts.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-member	command-receipts.tsv	required	12	bc02-steps.tsv-plus-create-destroy
bc02-partial-residue--case-bc02-after-root-member	correction-receipts.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-member	correction-write-guard-receipts.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-member	coverage.tsv	required	21	bc02-coverage-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	data-version-receipts.tsv	required	2	bc02-data-version-receipt-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	evidence-binding-receipts.tsv	required	1	bc02-fault-binding-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	exclusions.tsv	required	0	required-present-empty
bc02-partial-residue--case-bc02-after-root-member	fault-activation-receipts.tsv	required	1	bc02-fault-activation-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	fault-configuration-receipts.tsv	required	1	bc02-fault-configuration-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	fault-markers.tsv	required	1	bc02-fault-marker-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	fault-trigger-receipts.tsv	required	1	bc02-fault-trigger-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	gate-results.tsv	required	12	bc02-gate-results-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	inventory-correction-after.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-member	inventory-retry-after.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-member	inventory-rollback-after.tsv	required	17	bc02-inventory-map.tsv:rollback-after
bc02-partial-residue--case-bc02-after-root-member	inventory-setup-before.tsv	required	17	bc02-inventory-map.tsv:setup-before
bc02-partial-residue--case-bc02-after-root-member	inventory-success-after.tsv	required	0	not-applicable-present-empty
bc02-partial-residue--case-bc02-after-root-member	normalized-observations.tsv	required	12	bc02-normalized-contract.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	observer-custody-receipts.tsv	required	1	bc02-observer-custody-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-partial-residue--case-bc02-after-root-member	pragma.tsv	required	11	bc02-steps.tsv-plus-create-minus-destroy
bc02-partial-residue--case-bc02-after-root-member	raw-observations.tsv	required	21	bc02-raw-template.tsv:scenario
bc02-partial-residue--case-bc02-after-root-member	raw-seal.tsv	required	1	bc02-raw-seal-template.tsv:one-per-scenario
bc02-partial-residue--case-bc02-after-root-member	resolution-receipts.tsv	required	2	bc02-resolution-receipt-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	action-receipts.tsv	required	1	bc02-root-action-receipt-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	command-receipts.tsv	required	17	bc02-steps.tsv-plus-create-destroy
bc02-poisoned-retry--case-bc02-after-root-header	correction-receipts.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-header	correction-write-guard-receipts.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-header	coverage.tsv	required	33	bc02-coverage-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	data-version-receipts.tsv	required	3	bc02-data-version-receipt-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	evidence-binding-receipts.tsv	required	1	bc02-fault-binding-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	exclusions.tsv	required	0	required-present-empty
bc02-poisoned-retry--case-bc02-after-root-header	fault-activation-receipts.tsv	required	1	bc02-fault-activation-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	fault-configuration-receipts.tsv	required	1	bc02-fault-configuration-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	fault-markers.tsv	required	1	bc02-fault-marker-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	fault-trigger-receipts.tsv	required	1	bc02-fault-trigger-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	gate-results.tsv	required	16	bc02-gate-results-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	inventory-correction-after.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-header	inventory-retry-after.tsv	required	24	bc02-inventory-map.tsv:retry-after
bc02-poisoned-retry--case-bc02-after-root-header	inventory-rollback-after.tsv	required	17	bc02-inventory-map.tsv:rollback-after
bc02-poisoned-retry--case-bc02-after-root-header	inventory-setup-before.tsv	required	17	bc02-inventory-map.tsv:setup-before
bc02-poisoned-retry--case-bc02-after-root-header	inventory-success-after.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-header	normalized-observations.tsv	required	20	bc02-normalized-contract.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	observer-custody-receipts.tsv	required	1	bc02-observer-custody-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-poisoned-retry--case-bc02-after-root-header	pragma.tsv	required	16	bc02-steps.tsv-plus-create-minus-destroy
bc02-poisoned-retry--case-bc02-after-root-header	raw-observations.tsv	required	33	bc02-raw-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-header	raw-seal.tsv	required	1	bc02-raw-seal-template.tsv:one-per-scenario
bc02-poisoned-retry--case-bc02-after-root-header	resolution-receipts.tsv	required	3	bc02-resolution-receipt-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	action-receipts.tsv	required	1	bc02-root-action-receipt-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	command-receipts.tsv	required	17	bc02-steps.tsv-plus-create-destroy
bc02-poisoned-retry--case-bc02-after-root-member	correction-receipts.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-member	correction-write-guard-receipts.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-member	coverage.tsv	required	33	bc02-coverage-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	data-version-receipts.tsv	required	3	bc02-data-version-receipt-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	evidence-binding-receipts.tsv	required	1	bc02-fault-binding-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	exclusions.tsv	required	0	required-present-empty
bc02-poisoned-retry--case-bc02-after-root-member	fault-activation-receipts.tsv	required	1	bc02-fault-activation-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	fault-configuration-receipts.tsv	required	1	bc02-fault-configuration-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	fault-markers.tsv	required	1	bc02-fault-marker-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	fault-trigger-receipts.tsv	required	1	bc02-fault-trigger-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	gate-results.tsv	required	16	bc02-gate-results-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	inventory-correction-after.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-member	inventory-retry-after.tsv	required	24	bc02-inventory-map.tsv:retry-after
bc02-poisoned-retry--case-bc02-after-root-member	inventory-rollback-after.tsv	required	17	bc02-inventory-map.tsv:rollback-after
bc02-poisoned-retry--case-bc02-after-root-member	inventory-setup-before.tsv	required	17	bc02-inventory-map.tsv:setup-before
bc02-poisoned-retry--case-bc02-after-root-member	inventory-success-after.tsv	required	0	not-applicable-present-empty
bc02-poisoned-retry--case-bc02-after-root-member	normalized-observations.tsv	required	20	bc02-normalized-contract.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	observer-custody-receipts.tsv	required	1	bc02-observer-custody-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-poisoned-retry--case-bc02-after-root-member	pragma.tsv	required	16	bc02-steps.tsv-plus-create-minus-destroy
bc02-poisoned-retry--case-bc02-after-root-member	raw-observations.tsv	required	33	bc02-raw-template.tsv:scenario
bc02-poisoned-retry--case-bc02-after-root-member	raw-seal.tsv	required	1	bc02-raw-seal-template.tsv:one-per-scenario
bc02-poisoned-retry--case-bc02-after-root-member	resolution-receipts.tsv	required	3	bc02-resolution-receipt-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	action-receipts.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-header	command-receipts.tsv	required	12	bc02-steps.tsv-plus-create-destroy
bc02-rollback-complete--case-bc02-after-root-header	correction-receipts.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-header	correction-write-guard-receipts.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-header	coverage.tsv	required	23	bc02-coverage-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	data-version-receipts.tsv	required	2	bc02-data-version-receipt-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	evidence-binding-receipts.tsv	required	1	bc02-fault-binding-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	exclusions.tsv	required	0	required-present-empty
bc02-rollback-complete--case-bc02-after-root-header	fault-activation-receipts.tsv	required	1	bc02-fault-activation-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	fault-configuration-receipts.tsv	required	1	bc02-fault-configuration-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	fault-markers.tsv	required	1	bc02-fault-marker-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	fault-trigger-receipts.tsv	required	1	bc02-fault-trigger-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	gate-results.tsv	required	12	bc02-gate-results-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	inventory-correction-after.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-header	inventory-retry-after.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-header	inventory-rollback-after.tsv	required	17	bc02-inventory-map.tsv:rollback-after
bc02-rollback-complete--case-bc02-after-root-header	inventory-setup-before.tsv	required	17	bc02-inventory-map.tsv:setup-before
bc02-rollback-complete--case-bc02-after-root-header	inventory-success-after.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-header	normalized-observations.tsv	required	13	bc02-normalized-contract.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	observer-custody-receipts.tsv	required	1	bc02-observer-custody-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-rollback-complete--case-bc02-after-root-header	pragma.tsv	required	11	bc02-steps.tsv-plus-create-minus-destroy
bc02-rollback-complete--case-bc02-after-root-header	raw-observations.tsv	required	23	bc02-raw-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-header	raw-seal.tsv	required	1	bc02-raw-seal-template.tsv:one-per-scenario
bc02-rollback-complete--case-bc02-after-root-header	resolution-receipts.tsv	required	2	bc02-resolution-receipt-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	action-receipts.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-member	command-receipts.tsv	required	12	bc02-steps.tsv-plus-create-destroy
bc02-rollback-complete--case-bc02-after-root-member	correction-receipts.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-member	correction-write-guard-receipts.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-member	coverage.tsv	required	23	bc02-coverage-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	data-version-receipts.tsv	required	2	bc02-data-version-receipt-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	evidence-binding-receipts.tsv	required	1	bc02-fault-binding-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	exclusions.tsv	required	0	required-present-empty
bc02-rollback-complete--case-bc02-after-root-member	fault-activation-receipts.tsv	required	1	bc02-fault-activation-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	fault-configuration-receipts.tsv	required	1	bc02-fault-configuration-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	fault-markers.tsv	required	1	bc02-fault-marker-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	fault-trigger-receipts.tsv	required	1	bc02-fault-trigger-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	gate-results.tsv	required	12	bc02-gate-results-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	inventory-correction-after.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-member	inventory-retry-after.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-member	inventory-rollback-after.tsv	required	17	bc02-inventory-map.tsv:rollback-after
bc02-rollback-complete--case-bc02-after-root-member	inventory-setup-before.tsv	required	17	bc02-inventory-map.tsv:setup-before
bc02-rollback-complete--case-bc02-after-root-member	inventory-success-after.tsv	required	0	not-applicable-present-empty
bc02-rollback-complete--case-bc02-after-root-member	normalized-observations.tsv	required	13	bc02-normalized-contract.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	observer-custody-receipts.tsv	required	1	bc02-observer-custody-template.tsv:scenario
bc02-rollback-complete--case-bc02-after-root-member	oracle-result.tsv	required	1	bc02-oracle-result-template.tsv:one-per-scenario
bc02-rollback-complete--case-bc02-after-root-member	pragma.tsv	required	11	bc02-steps.tsv-plus-create-minus-destroy
