BC01	bc01-distinct-occurrence--case-bc01-distinct	oracle-result.tsv	97721b57f875176d3855e67f0a46b657b48320f329dbebf4ef1c6cec705d1e2d	93
BC01	bc01-distinct-occurrence--case-bc01-distinct	raw-observations.tsv	3b56297785c44a7e88e2ef48b75667d6af1ae80d812ccdc00b88d791da6fa35f	1534
BC01	bc01-occurrence-collapse--case-bc01-distinct	coverage.tsv	c2e1a06d4d9a41dcc150b00b952449719d2007da239efc50d5acb87629d4efbc	1989
BC01	bc01-occurrence-collapse--case-bc01-distinct	inventory-after.tsv	0cc7da0d4554d8703a529e45bf21f7ccfebcd4a08c18c24f58d95edc1b3b1b34	1470
BC01	bc01-occurrence-collapse--case-bc01-distinct	inventory-before.tsv	5ed9e83c848ed19795093d3f053180b9cd5f859024a828cfb90c49d18ca3ec9b	912
BC01	bc01-occurrence-collapse--case-bc01-distinct	inventory-reopened.tsv	0cc7da0d4554d8703a529e45bf21f7ccfebcd4a08c18c24f58d95edc1b3b1b34	1470
BC01	bc01-occurrence-collapse--case-bc01-distinct	normalized-observations.tsv	d6c09ae99534969b025c0adf8d536fa100c968ffe93e482cd0683a6b2853309c	760
BC01	bc01-occurrence-collapse--case-bc01-distinct	oracle-result.tsv	ce98805c99e20efa808bff3999f61c0133f541b27ee31506e6a41a2a2ba26d1a	93
BC01	bc01-occurrence-collapse--case-bc01-distinct	raw-observations.tsv	2d123ba36f9ddd3744dcd37f7be189469ff4bff1d8d9a87525a01567772b0d9c	1534
BC01	bc01-payload-collision--case-bc01-payload-collision	coverage.tsv	ea53ee0db94747e33526d4d03ee4613ff8bc88541e54ab6795a45de0fbd49bff	1572
BC01	bc01-payload-collision--case-bc01-payload-collision	inventory-after.tsv	b345a42c6ef9bf05f382ea04ddd48a3a6098ddaa665522761ebff6ea53dd6d9d	982
BC01	bc01-payload-collision--case-bc01-payload-collision	inventory-before.tsv	b345a42c6ef9bf05f382ea04ddd48a3a6098ddaa665522761ebff6ea53dd6d9d	982
BC01	bc01-payload-collision--case-bc01-payload-collision	inventory-reopened.tsv	b345a42c6ef9bf05f382ea04ddd48a3a6098ddaa665522761ebff6ea53dd6d9d	982
BC01	bc01-payload-collision--case-bc01-payload-collision	normalized-observations.tsv	8adaad5c9ff69ef2248aad91fa492fbd2fdc0b815ccd547933b736703f0a45eb	910
BC01	bc01-payload-collision--case-bc01-payload-collision	oracle-result.tsv	e7a65a02eb7c05b3a189b434fa838338a16d49ef0c7074f1aea309496e868659	89
BC01	bc01-payload-collision--case-bc01-payload-collision	raw-observations.tsv	0caf386c2d238cdd83715f06bfa42720f9cdea7de139db3d8472c6d6ba5fccdf	1237
BC01	bc01-retry-duplication--case-bc01-retry	coverage.tsv	896fd745184513a0a77bdafe2a8fc69ab510bef6389f3cfec79a3ccaa12751ff	963
BC01	bc01-retry-duplication--case-bc01-retry	inventory-after.tsv	aa30a6c01c947d750ca4a065d785f5b7a3d89d8a6015e4357640207a8b132f20	862
BC01	bc01-retry-duplication--case-bc01-retry	inventory-before.tsv	aa30a6c01c947d750ca4a065d785f5b7a3d89d8a6015e4357640207a8b132f20	862
BC01	bc01-retry-duplication--case-bc01-retry	inventory-reopened.tsv	aa30a6c01c947d750ca4a065d785f5b7a3d89d8a6015e4357640207a8b132f20	862
BC01	bc01-retry-duplication--case-bc01-retry	normalized-observations.tsv	9573e62bac220b9abee03d68fe9fccca0d29a976105384c04478630d6a03f085	538
BC01	bc01-retry-duplication--case-bc01-retry	oracle-result.tsv	8635c29c5601f1deae3d553449673708f54710fa65ce3b1e49e7b326b25a8679	89
BC01	bc01-retry-duplication--case-bc01-retry	raw-observations.tsv	900448d23a6aab5d5bb7bf46910b97772f8a4d302eddde1930692d0227c020ff	804
BC02	bc02-complete-available--case-bc02-complete	coverage.tsv	10ab615c9ee47e8f8b4f099afea82d3f93c92837226305e03e01d4bda8de643e	1124
BC02	bc02-complete-available--case-bc02-complete	inventory-setup-before.tsv	ca123abb63b65e7ee913beb58d88795e8cbceaf12034434363aade7b800a698a	1560
BC02	bc02-complete-available--case-bc02-complete	inventory-success-after.tsv	ddca57a69e374a7864b369e7ce47b91bd6de6e079f0acf956bb021668df15d90	2193
BC02	bc02-complete-available--case-bc02-complete	normalized-observations.tsv	3b2d2adecf065ff3e9dfabdf4732e92f23dad02e3e0a59a9ff0b151c1f59977a	790
BC02	bc02-complete-available--case-bc02-complete	oracle-result.tsv	a75c6f3ae95c64f8e7214025d81f64876cd217ca05be95a9e752cfbecd510127	303
BC02	bc02-healthy-retry--case-bc02-incomplete-corrected	coverage.tsv	7fd97e0fec29c0c802cf015c63b0b34ad19e9315ff5302b4dd161206f36ab255	3158
BC02	bc02-healthy-retry--case-bc02-incomplete-corrected	inventory-correction-after.tsv	21d1990964e360f275bc63242622b5d31603f2d384a8573ee35c2b11a697517e	1679
BC02	bc02-healthy-retry--case-bc02-incomplete-corrected	inventory-retry-after.tsv	93f9713b42b4a228e6164daa035189d059f47a1e7bf433173936927736bbb3e9	2361
BC02	bc02-healthy-retry--case-bc02-incomplete-corrected	inventory-rollback-after.tsv	a32ef7172421315b9d541ea1b3ec0017a19ef50fa0006c249a1191a6fa59d629	1497
BC02	bc02-healthy-retry--case-bc02-incomplete-corrected	inventory-setup-before.tsv	a32ef7172421315b9d541ea1b3ec0017a19ef50fa0006c249a1191a6fa59d629	1497
BC02	bc02-healthy-retry--case-bc02-incomplete-corrected	normalized-observations.tsv	cadf669a2b5c0e4745ae1faf27ba1a2a1749076906a53871e330c0f03d67a2da	1651
BC02	bc02-healthy-retry--case-bc02-incomplete-corrected	oracle-result.tsv	d5e8c451fd6f48e45e08cde4b454d3d4078fbce9c5c03e7d8f903d12614b2a6a	305
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-missing	coverage.tsv	8622464c9478f28d0a2d0982ea038c5169ace51ce637411a536734f2c1469256	2010
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-missing	inventory-rollback-after.tsv	0d503af144a717cb83e17dec34aa0162512716b2781b9d8bd97b1527248283da	1602
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-missing	inventory-setup-before.tsv	0d503af144a717cb83e17dec34aa0162512716b2781b9d8bd97b1527248283da	1602
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-missing	normalized-observations.tsv	4e2c60895f2d21b05017216730fbd53253ca17249b4b6158560b358a927337ef	1278
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-missing	oracle-result.tsv	1fa588beef62aebabf2cc14810f6878833ff206fb4d59fa1591a571b9621edff	321
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	coverage.tsv	13f1325520c43aa5c9a5afb4e4d406c3bdfb0f369fa99f40a4821856e32d90d9	2130
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	inventory-rollback-after.tsv	41fe7c9c5f566af2ca5ec2cf447976780abd0a248520830dfc841e75ad22e683	1883
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	inventory-setup-before.tsv	41fe7c9c5f566af2ca5ec2cf447976780abd0a248520830dfc841e75ad22e683	1883
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	normalized-observations.tsv	4e3aee88c1cf27deabbe00712f355a0b2ee8b5e8374832ec634b6bd047b47806	1355
BC02	bc02-incomplete-as-complete--case-bc02-incomplete-substitution	oracle-result.tsv	6ba53b5baa5cbb02c65f0289f336489d0ff084163b9dbc32a1db924bd3dacfc6	326
BC02	bc02-partial-residue--case-bc02-after-root-header	coverage.tsv	4f90c1102a497d0dcb4808b0a4ac091dec11fe77e7dd0d1c873c617a4207779e	3084
BC02	bc02-partial-residue--case-bc02-after-root-header	inventory-rollback-after.tsv	a6b5086466fdb81ee3064c56fc8d618c4ac8215bbdc25e4aa12f5f43a76b5708	1662
BC02	bc02-partial-residue--case-bc02-after-root-header	inventory-setup-before.tsv	a6b5086466fdb81ee3064c56fc8d618c4ac8215bbdc25e4aa12f5f43a76b5708	1662
BC02	bc02-partial-residue--case-bc02-after-root-header	normalized-observations.tsv	b7a110ea08c4e57a42a9db55738c714a7b5b8c507bba3434227748b0077ade10	1367
BC02	bc02-partial-residue--case-bc02-after-root-header	oracle-result.tsv	d2f35dea6ec905a37e194b8eb671d183cbf79c51cdd5fbf56add03445f1ebd24	306
BC02	bc02-partial-residue--case-bc02-after-root-member	coverage.tsv	4dcc3577457345c6cf20a6e5c61d736e07d1fc8ec741554721fbc78555f53a74	3084
BC02	bc02-partial-residue--case-bc02-after-root-member	inventory-rollback-after.tsv	8333c7993342afc8c2e64c89243beea17c6e45a5943cb0a8cf67c69d2b5e2061	1662
BC02	bc02-partial-residue--case-bc02-after-root-member	inventory-setup-before.tsv	8333c7993342afc8c2e64c89243beea17c6e45a5943cb0a8cf67c69d2b5e2061	1662
BC02	bc02-partial-residue--case-bc02-after-root-member	normalized-observations.tsv	b105115530d795bff3c7fb7cdd5d977c9ec1317f8f1427c7c9ee5f6633aca085	1367
BC02	bc02-partial-residue--case-bc02-after-root-member	oracle-result.tsv	de9d9fd6c9203afff49f10cb95405fe356cdc7d06a49519cf43a755ed9c0967b	306
BC02	bc02-poisoned-retry--case-bc02-after-root-header	coverage.tsv	09749310460094d430526e9959403e7c8e2728e68da02e7d314ad20595eb5b19	4832
BC02	bc02-poisoned-retry--case-bc02-after-root-header	inventory-retry-after.tsv	8f47f796a5afed1b94b498b3c83f6d96cefaf63765d1193a5819736243061b35	2313
BC02	bc02-poisoned-retry--case-bc02-after-root-header	inventory-rollback-after.tsv	19d8992231a1eb2a60f07eec27bf9f3058413e3096e2f23908ab36f478ccf120	1645
BC02	bc02-poisoned-retry--case-bc02-after-root-header	inventory-setup-before.tsv	19d8992231a1eb2a60f07eec27bf9f3058413e3096e2f23908ab36f478ccf120	1645
BC02	bc02-poisoned-retry--case-bc02-after-root-header	normalized-observations.tsv	986bc8346103c19b6161dc028c8aff0496a2ae5e7007680ec1ca6f8058d0d19b	2210
BC02	bc02-poisoned-retry--case-bc02-after-root-header	oracle-result.tsv	54726c4bbc7c14fa7886442c054a5af4af6b6350789497b941643c352afa00f1	304
BC02	bc02-poisoned-retry--case-bc02-after-root-member	coverage.tsv	1ce8cd4c3892af888c815ee9978ddc90e9d7f1ef4f901c9fe93ebfb39728659e	4832
BC02	bc02-poisoned-retry--case-bc02-after-root-member	inventory-retry-after.tsv	a05bf86b56bde4d12abee20de492e41d97e2a4308bded571a265308f328c850b	2313
BC02	bc02-poisoned-retry--case-bc02-after-root-member	inventory-rollback-after.tsv	d802441f1cf8a90f2d16963c0ae6a4307ff2ed00437f2de16aa7949fc2db52ca	1645
BC02	bc02-poisoned-retry--case-bc02-after-root-member	inventory-setup-before.tsv	d802441f1cf8a90f2d16963c0ae6a4307ff2ed00437f2de16aa7949fc2db52ca	1645
BC02	bc02-poisoned-retry--case-bc02-after-root-member	normalized-observations.tsv	3996fe52fe37588ce4427046e8e960931cbc38d57bdccee21e3f97152d9e6158	2210
BC02	bc02-poisoned-retry--case-bc02-after-root-member	oracle-result.tsv	706b21c3396ec39615bc8a8e3d15796f7b26de4c0c8ea5e703ded53523279d16	304
BC02	bc02-rollback-complete--case-bc02-after-root-header	coverage.tsv	4df87054c70c55877f76b03c6a52e04617f9aa9ae79bd54c6d430741aee2e709	3456
BC02	bc02-rollback-complete--case-bc02-after-root-header	inventory-rollback-after.tsv	9f5d05b1d1adbff9ad29287d752c7929c5c21e6776ccd6a228262fd7d400ae72	1696
BC02	bc02-rollback-complete--case-bc02-after-root-header	inventory-setup-before.tsv	9f5d05b1d1adbff9ad29287d752c7929c5c21e6776ccd6a228262fd7d400ae72	1696
BC02	bc02-rollback-complete--case-bc02-after-root-header	normalized-observations.tsv	7dd00e94b285315166a9d323f7273b2f088af3035b7646860c4093e925692a95	1488
BC02	bc02-rollback-complete--case-bc02-after-root-header	oracle-result.tsv	60359bf16b3d671085adf1b4b037bbf08624fbd3a54c8d5b425963e06220ca34	312
BC02	bc02-rollback-complete--case-bc02-after-root-member	coverage.tsv	bd9a9c9f79ef76c2cb4d7547c2d3346454296dbff41282318543e980077c7553	3456
BC02	bc02-rollback-complete--case-bc02-after-root-member	inventory-rollback-after.tsv	50b810066782afe2a1d5eee5f57396b6e7d99c27e19873f60540addd3eb8e29c	1696
BC02	bc02-rollback-complete--case-bc02-after-root-member	inventory-setup-before.tsv	50b810066782afe2a1d5eee5f57396b6e7d99c27e19873f60540addd3eb8e29c	1696
BC02	bc02-rollback-complete--case-bc02-after-root-member	normalized-observations.tsv	4baf61c7b3206c48afaac49f6234136270084e03b5073a2d36e9c687e393e935	1488
BC02	bc02-rollback-complete--case-bc02-after-root-member	oracle-result.tsv	8a69f0ab88a3e869abc5a36fb188d0cb7a7fbedf359f27a9828e00e76accebb3	312
BC03	bc03-accepted-head--case-bc03-accepted	coverage.tsv	0f2667d0231f2ec771a24f8aaa96f102649cb1e1c6a242ade7acdfef695a85e8	945
BC03	bc03-accepted-head--case-bc03-accepted	inventory-after.tsv	0b6c4d3773ac949eaafc2e5e5576d30c08dacf2d5a31d5820c963b553be0c582	465
BC03	bc03-accepted-head--case-bc03-accepted	inventory-before.tsv	e85550d40fd2f840194af6d8263d49d3e42c93e36dbb892792c968837e7bd9e1	82
BC03	bc03-accepted-head--case-bc03-accepted	inventory-reopened.tsv	0b6c4d3773ac949eaafc2e5e5576d30c08dacf2d5a31d5820c963b553be0c582	465
BC03	bc03-accepted-head--case-bc03-accepted	normalized-observations.tsv	4b1beb0ef1bb666593f6b0900b005ff167d0a399ee7f4041a11b6579a6cb134a	768
BC03	bc03-accepted-head--case-bc03-accepted	oracle-result.tsv	03d40127c5c46d2bb002dc1403f5af2a146876a24f2838257d38436fa8d79eff	81
BC03	bc03-accepted-head--case-bc03-accepted	raw-observations.tsv	874761b0dfbffa222913a8037656a142c5e00dfc5f18b0c545444668f397f099	737
BC03	bc03-publication-separate--case-bc03-accepted	coverage.tsv	2681936fad746015f44481150f3ce7c095f58938336619be0a0c19117fb39c6c	1071
BC03	bc03-publication-separate--case-bc03-accepted	inventory-after.tsv	ad7a74c03a44709e7d246e571b30db0edafcb40389ba3c84ee6c23e55b7190ea	500
BC03	bc03-publication-separate--case-bc03-accepted	inventory-before.tsv	5e75765560e6f521c71f5a68f06d6d00dc3e05aac3d016fe6012db79d6ee337f	89
BC03	bc03-publication-separate--case-bc03-accepted	inventory-reopened.tsv	ad7a74c03a44709e7d246e571b30db0edafcb40389ba3c84ee6c23e55b7190ea	500
BC03	bc03-publication-separate--case-bc03-accepted	normalized-observations.tsv	46c2180478946dd669dc810b344222755e4ff99f56f27240020263e8d5e9258d	824
BC03	bc03-publication-separate--case-bc03-accepted	oracle-result.tsv	394c1c8f6ab8323c91ccaa3d272da24a061a1c72400d1ef32516193cd60fb6d8	95
BC03	bc03-publication-separate--case-bc03-accepted	raw-observations.tsv	41bb8ad4d6e5616d62f39208ad2a0afb2c4b4420760ae48d848d10eab2cb37b0	793
BC03	bc03-rejected-is-head--case-bc03-rejected	coverage.tsv	12e6a0852d06ced721b190bf00175580417978848724790a0919278f3ccbea73	1110
BC03	bc03-rejected-is-head--case-bc03-rejected	inventory-after.tsv	090a2076f476dbcb61a14df781927ea447774e945b40553230eff9a9d2c250d4	480
BC03	bc03-rejected-is-head--case-bc03-rejected	inventory-before.tsv	803706ce32284fc12bf1cf03d01df4e9bcfc101dd4b3fcd1733862946bc50929	85
BC03	bc03-rejected-is-head--case-bc03-rejected	inventory-reopened.tsv	090a2076f476dbcb61a14df781927ea447774e945b40553230eff9a9d2c250d4	480
BC03	bc03-rejected-is-head--case-bc03-rejected	normalized-observations.tsv	015d9909a177a7534891dda3b28a661e2101a5e9a294e88330d628135f0cb2e1	801
BC03	bc03-rejected-is-head--case-bc03-rejected	oracle-result.tsv	64a5a22168d8e065efae07b8bbb58f9c63f2e3dbf6448f67422369503463feb8	87
BC03	bc03-rejected-is-head--case-bc03-rejected	raw-observations.tsv	255a5be98d7bef9baefe33201e143a10031b81384cab01a584b15b53a84f93a6	760
BC03	bc03-stored-is-head--case-bc03-stored	coverage.tsv	90e617411c6207266fb01aa49f96797593371c4c7cd7a06addd16a1ec90b862f	618
BC03	bc03-stored-is-head--case-bc03-stored	inventory-after.tsv	d7d8ee2c5f2e2dda01a9ca4b8298c409fb53fc1777495246112e28d97f383f44	170
BC03	bc03-stored-is-head--case-bc03-stored	inventory-before.tsv	bbc0cdf299ce7fefe96a25f7220adfab53c45b7e01150ed8245d4db5521273fb	81
BC03	bc03-stored-is-head--case-bc03-stored	inventory-reopened.tsv	d7d8ee2c5f2e2dda01a9ca4b8298c409fb53fc1777495246112e28d97f383f44	170
BC03	bc03-stored-is-head--case-bc03-stored	normalized-observations.tsv	bc3d970be1688f389664d71f4ad6313d6d543c8d86072703897efe5b3340a789	472
BC03	bc03-stored-is-head--case-bc03-stored	oracle-result.tsv	635b07a73ca2c0a1b50edf3104b0ef962c673de441e9b74b4a6e4e778bd35140	83
BC03	bc03-stored-is-head--case-bc03-stored	raw-observations.tsv	297b1ee9c69415b0ccd84a9f7841f520bb8a9eee165de27d1d0374a83d919e73	444
BC03	bc03-stored-root-separate--case-bc03-stored	coverage.tsv	06a2561606905c1ea66d5b8863ea09bdfa79b23b70145df3313a0abbea26abe1	690
BC03	bc03-stored-root-separate--case-bc03-stored	inventory-after.tsv	f5e7b319ef96b3dcaf5a652c88a2ef4affd6e9a23de9495c7fb6213b23eab84b	182
BC03	bc03-stored-root-separate--case-bc03-stored	inventory-before.tsv	3a30b2d952e857bed30313722d40ff5efa9797baf505e388ecc136783d7ba016	87
BC03	bc03-stored-root-separate--case-bc03-stored	inventory-reopened.tsv	f5e7b319ef96b3dcaf5a652c88a2ef4affd6e9a23de9495c7fb6213b23eab84b	182
BC03	bc03-stored-root-separate--case-bc03-stored	normalized-observations.tsv	8ee83c32cb76ab25edf16c613ab282636f73ad89ae524f9d6f63d4d5bb0dd8c6	482
BC03	bc03-stored-root-separate--case-bc03-stored	oracle-result.tsv	813bf6dd7389e52eda55618cfd18298dd78a591981a8252c2b3f1014584b205b	95
BC03	bc03-stored-root-separate--case-bc03-stored	raw-observations.tsv	fee9a412cc92ceb811e332239db4c78ebc4908e3f2308f065f78e4203158724e	474
BC03	bc03-wrong-authority-head--case-bc03-wrong-authority	coverage.tsv	64b58687b277b6535ea5f4a5b0625b6f4df9b3f416058addf67a42d69a8938d8	1463
BC03	bc03-wrong-authority-head--case-bc03-wrong-authority	inventory-after.tsv	a9270884307155820d4a9fa3cad0c2e330ab1ad1de451daec80fc08a52264dd7	521
BC03	bc03-wrong-authority-head--case-bc03-wrong-authority	inventory-before.tsv	a9270884307155820d4a9fa3cad0c2e330ab1ad1de451daec80fc08a52264dd7	521
BC03	bc03-wrong-authority-head--case-bc03-wrong-authority	inventory-reopened.tsv	a9270884307155820d4a9fa3cad0c2e330ab1ad1de451daec80fc08a52264dd7	521
BC03	bc03-wrong-authority-head--case-bc03-wrong-authority	normalized-observations.tsv	c67ab71e0d8a43490c8b85291a609d9836b2f2ad61b46b88f6f999f0bdc51042	978
BC03	bc03-wrong-authority-head--case-bc03-wrong-authority	oracle-result.tsv	ab710f2cd900ed418fee57e1b4fbeea636ad367adfbaa7a13af01ad2cf9d43fa	95
BC03	bc03-wrong-authority-head--case-bc03-wrong-authority	raw-observations.tsv	fe83ffeea82baa6f55f7c460bc393e1972f1500fa0eac3c5ef2126c780810738	951
BC04	bc04-ambient-fallback--case-bc04-ambient	coverage.tsv	c21d683928e51d136f72eb3bacc9fc025895354c40a845ccbfb7dca9ec6824ed	763
BC04	bc04-ambient-fallback--case-bc04-ambient	inventory-after.tsv	0933de62e35aff552b34b67f30acf0f85b9d98871b44f0d46bfbdcf805188e58	269
BC04	bc04-ambient-fallback--case-bc04-ambient	inventory-before.tsv	0933de62e35aff552b34b67f30acf0f85b9d98871b44f0d46bfbdcf805188e58	269
BC04	bc04-ambient-fallback--case-bc04-ambient	inventory-reopened.tsv	0933de62e35aff552b34b67f30acf0f85b9d98871b44f0d46bfbdcf805188e58	269
BC04	bc04-ambient-fallback--case-bc04-ambient	normalized-observations.tsv	b6034c4ead07d2591992b52fad120d5ff605288bd92ef670c85e5b0e2d850999	555
BC04	bc04-ambient-fallback--case-bc04-ambient	oracle-result.tsv	935721d11688febb6f5b75ed093c606c596b3714e9e5596099b0979ad07cb244	87
BC04	bc04-ambient-fallback--case-bc04-ambient	raw-observations.tsv	458df10857a24de3c2f818bd12eeb64ec778273c6ac1a05b9a1cfb17725647f6	534
BC04	bc04-exact-published-collapse--case-bc04-collapse	coverage.tsv	8a10863d1919d67a1c137dc3a923b5eb29cdb05488ccbe50e2ec740ff77f9be1	889
BC04	bc04-exact-published-collapse--case-bc04-collapse	inventory-after.tsv	198fef97f8cb0b87a44afa8f7928fc385ebb237cb335d9730b1ca79bc602c07f	824
BC04	bc04-exact-published-collapse--case-bc04-collapse	inventory-before.tsv	198fef97f8cb0b87a44afa8f7928fc385ebb237cb335d9730b1ca79bc602c07f	824
BC04	bc04-exact-published-collapse--case-bc04-collapse	inventory-reopened.tsv	198fef97f8cb0b87a44afa8f7928fc385ebb237cb335d9730b1ca79bc602c07f	824
BC04	bc04-exact-published-collapse--case-bc04-collapse	normalized-observations.tsv	d30e983c874ad9785b6c5d4c6f11f13cff9ed25d14f98fc7de69803b30e24f4a	605
BC04	bc04-exact-published-collapse--case-bc04-collapse	oracle-result.tsv	48828f7062ca0ab1075b3676b1797726b8f036abd8c18fa79ca9a1402ff2c647	103
BC04	bc04-exact-published-collapse--case-bc04-collapse	raw-observations.tsv	7d3a1366843fda3b8db4f228b67e85017d73dc5d3dd89f884eac33588926a1f2	598
BC04	bc04-exact-read--case-bc04-exact	coverage.tsv	799ef4edca0739e5b5e749ade1c889edac774760cc4583072f453d407ae1135f	744
BC04	bc04-exact-read--case-bc04-exact	inventory-after.tsv	8c9502d6cd179346c572587dcc7416105d3e7aa003859567282ba2dba555140f	239
BC04	bc04-exact-read--case-bc04-exact	inventory-before.tsv	8c9502d6cd179346c572587dcc7416105d3e7aa003859567282ba2dba555140f	239
BC04	bc04-exact-read--case-bc04-exact	inventory-reopened.tsv	8c9502d6cd179346c572587dcc7416105d3e7aa003859567282ba2dba555140f	239
BC04	bc04-exact-read--case-bc04-exact	normalized-observations.tsv	8d652d6a79484a06526390f3574c3124664c547e4d6aa8a68aec12ab45eeca80	478
BC04	bc04-exact-read--case-bc04-exact	oracle-result.tsv	0cbe2e5f10f324cb6983f13a5d5a8ef7776442b179f145724b54698ec9c07ffc	75
BC04	bc04-exact-read--case-bc04-exact	raw-observations.tsv	21a88da95a773f2a4d292bc54637af3fd4d319d5448c09169c9f38a0dbe3c398	461
BC04	bc04-published-read--case-bc04-published	coverage.tsv	5f73558ad41087eef2a7b0d0acfc617c3decfdaf6759c09c45a76ba3c8353f44	872
BC04	bc04-published-read--case-bc04-published	inventory-after.tsv	833482e606ba29e17f08cded345a50418ce924698f1ae0ab7b066881ed5d4eb5	576
BC04	bc04-published-read--case-bc04-published	inventory-before.tsv	833482e606ba29e17f08cded345a50418ce924698f1ae0ab7b066881ed5d4eb5	576
BC04	bc04-published-read--case-bc04-published	inventory-reopened.tsv	833482e606ba29e17f08cded345a50418ce924698f1ae0ab7b066881ed5d4eb5	576
BC04	bc04-published-read--case-bc04-published	normalized-observations.tsv	84801c57444b69fb541947ff66566abad1e68b9a8d5b09c470d33ddaed04a7df	543
BC04	bc04-published-read--case-bc04-published	oracle-result.tsv	52d8a1982eaaa00e4161530f3c6a620707f0e51a0adc19a948f87c6083095b9e	83
BC04	bc04-published-read--case-bc04-published	raw-observations.tsv	660639dcb794df703494e3de9e8b097d0f34e2f5d81b83659e65596a215dc653	532
BC04	bc04-unaccepted-available--case-bc04-unaccepted	coverage.tsv	f65033c79f77d0f21d627545bdf9c5ce5391e7e2209c0e41d1370302df06e348	861
BC04	bc04-unaccepted-available--case-bc04-unaccepted	inventory-after.tsv	8892fc734f48950198afbe0c707c47853a7cef5cd98e92324fbbf66b33524840	615
BC04	bc04-unaccepted-available--case-bc04-unaccepted	inventory-before.tsv	8892fc734f48950198afbe0c707c47853a7cef5cd98e92324fbbf66b33524840	615
BC04	bc04-unaccepted-available--case-bc04-unaccepted	inventory-reopened.tsv	8892fc734f48950198afbe0c707c47853a7cef5cd98e92324fbbf66b33524840	615
BC04	bc04-unaccepted-available--case-bc04-unaccepted	normalized-observations.tsv	864e7df63fee29c1d76ff156d584a1915777ea7a68586861b924cebbce4a6df2	591
BC04	bc04-unaccepted-available--case-bc04-unaccepted	oracle-result.tsv	a5de0475632952e7128ad588da3581ae2540969aad5bd38bc546539d1e3a4e16	95
BC04	bc04-unaccepted-available--case-bc04-unaccepted	raw-observations.tsv	856327239833f82f95703b4fc578ccf098ee98a5fde7277ddb8c114a50087c3a	666
BC05	bc05-ambient-advance--case-bc05-ambient	coverage.tsv	c00ab01610325f5949a07a04150a5079528e8cb7252c65f8fba848007f196ef7	856
BC05	bc05-ambient-advance--case-bc05-ambient	inventory-after.tsv	24a54ded0563739c7f2373001ff057404692db1115daca46aa785739aa0ea425	2489
BC05	bc05-ambient-advance--case-bc05-ambient	inventory-before.tsv	e5f95717dacfe3ac43723b7861c3803c79bb5891e3d3409df6e63af56844f9cf	2489
BC05	bc05-ambient-advance--case-bc05-ambient	inventory-reopened.tsv	24a54ded0563739c7f2373001ff057404692db1115daca46aa785739aa0ea425	2489
BC05	bc05-ambient-advance--case-bc05-ambient	normalized-observations.tsv	01e8762fccb2d15e2310511349c7c69fe7ad012e93935e329367dc3bab684767	778
BC05	bc05-ambient-advance--case-bc05-ambient	oracle-result.tsv	3f9a9fb8172371632391238fb18e7d67aa2a2ce06b5452fe4431caef76735570	85
